dx_1
0.22263681592039802,-0.25,-0.25,-0.25
0.22263681592039802,-0.25,-0.25,0.25
0.22263681592039802,-0.25,0.25,-0.25
0.22263681592039802,-0.25,0.25,0.25
0.22263681592039802,0.25,-0.25,-0.25
0.22263681592039802,0.25,-0.25,0.25
0.22263681592039802,0.25,0.25,-0.25
0.22263681592039802,0.25,0.25,0.25
0.22388059701492538,-0.25,-0.25,-0.25
0.22388059701492538,-0.25,-0.25,0.25
0.22388059701492538,-0.25,0.25,-0.25
0.22388059701492538,-0.25,0.25,0.25
0.22388059701492538,0.25,-0.25,-0.25
0.22388059701492538,0.25,-0.25,0.25
0.22388059701492538,0.25,0.25,-0.25
0.22388059701492538,0.25,0.25,0.25
0.22512437810945274,-0.25,-0.25,-0.25
0.22512437810945274,-0.25,-0.25,0.25
0.22512437810945274,-0.25,0.25,-0.25
0.22512437810945274,-0.25,0.25,0.25
0.22512437810945274,0.25,-0.25,-0.25
0.22512437810945274,0.25,-0.25,0.25
0.22512437810945274,0.25,0.25,-0.25
0.22512437810945274,0.25,0.25,0.25
0.2263681592039801,-0.25,-0.25,-0.25
0.2263681592039801,-0.25,-0.25,0.25
0.2263681592039801,-0.25,0.25,-0.25
0.2263681592039801,-0.25,0.25,0.25
0.2263681592039801,0.25,-0.25,-0.25
0.2263681592039801,0.25,-0.25,0.25
0.2263681592039801,0.25,0.25,-0.25
0.2263681592039801,0.25,0.25,0.25
0.22761194029850745,-0.25,-0.25,-0.25
0.22761194029850745,-0.25,-0.25,0.25
0.22761194029850745,-0.25,0.25,-0.25
0.22761194029850745,-0.25,0.25,0.25
0.22761194029850745,0.25,-0.25,-0.25
0.22761194029850745,0.25,-0.25,0.25
0.22761194029850745,0.25,0.25,-0.25
0.22761194029850745,0.25,0.25,0.25
0.22885572139303484,-0.25,-0.25,-0.25
0.22885572139303484,-0.25,-0.25,0.25
0.22885572139303484,-0.25,0.25,-0.25
0.22885572139303484,-0.25,0.25,0.25
0.22885572139303484,0.25,-0.25,-0.25
0.22885572139303484,0.25,-0.25,0.25
0.22885572139303484,0.25,0.25,-0.25
0.22885572139303484,0.25,0.25,0.25
0.2300995024875622,-0.25,-0.25,-0.25
0.2300995024875622,-0.25,-0.25,0.25
0.2300995024875622,-0.25,0.25,-0.25
0.2300995024875622,-0.25,0.25,0.25
0.2300995024875622,0.25,-0.25,-0.25
0.2300995024875622,0.25,-0.25,0.25
0.2300995024875622,0.25,0.25,-0.25
0.2300995024875622,0.25,0.25,0.25
0.23134328358208955,-0.25,-0.25,-0.25
0.23134328358208955,-0.25,-0.25,0.25
0.23134328358208955,-0.25,0.25,-0.25
0.23134328358208955,-0.25,0.25,0.25
0.23134328358208955,0.25,-0.25,-0.25
0.23134328358208955,0.25,-0.25,0.25
0.23134328358208955,0.25,0.25,-0.25
0.23134328358208955,0.25,0.25,0.25
0.2325870646766169,-0.25,-0.25,-0.25
0.2325870646766169,-0.25,-0.25,0.25
0.2325870646766169,-0.25,0.25,-0.25
0.2325870646766169,-0.25,0.25,0.25
0.2325870646766169,0.25,-0.25,-0.25
0.2325870646766169,0.25,-0.25,0.25
0.2325870646766169,0.25,0.25,-0.25
0.2325870646766169,0.25,0.25,0.25
0.23383084577114427,-0.25,-0.25,-0.25
0.23383084577114427,-0.25,-0.25,0.25
0.23383084577114427,-0.25,0.25,-0.25
0.23383084577114427,-0.25,0.25,0.25
0.23383084577114427,0.25,-0.25,-0.25
0.23383084577114427,0.25,-0.25,0.25
0.23383084577114427,0.25,0.25,-0.25
0.23383084577114427,0.25,0.25,0.25
0.23507462686567165,-0.25,-0.25,-0.25
0.23507462686567165,-0.25,-0.25,0.25
0.23507462686567165,-0.25,0.25,-0.25
0.23507462686567165,-0.25,0.25,0.25
0.23507462686567165,0.25,-0.25,-0.25
0.23507462686567165,0.25,-0.25,0.25
0.23507462686567165,0.25,0.25,-0.25
0.23507462686567165,0.25,0.25,0.25
0.236318407960199,-0.25,-0.25,-0.25
0.236318407960199,-0.25,-0.25,0.25
0.236318407960199,-0.25,0.25,-0.25
0.236318407960199,-0.25,0.25,0.25
0.236318407960199,0.25,-0.25,-0.25
0.236318407960199,0.25,-0.25,0.25
0.236318407960199,0.25,0.25,-0.25
0.236318407960199,0.25,0.25,0.25
0.23756218905472637,-0.25,-0.25,-0.25
0.23756218905472637,-0.25,-0.25,0.25
0.23756218905472637,-0.25,0.25,-0.25
0.23756218905472637,-0.25,0.25,0.25
0.23756218905472637,0.25,-0.25,-0.25
0.23756218905472637,0.25,-0.25,0.25
0.23756218905472637,0.25,0.25,-0.25
0.23756218905472637,0.25,0.25,0.25
0.23880597014925373,-0.25,-0.25,-0.25
0.23880597014925373,-0.25,-0.25,0.25
0.23880597014925373,-0.25,0.25,-0.25
0.23880597014925373,-0.25,0.25,0.25
0.23880597014925373,0.25,-0.25,-0.25
0.23880597014925373,0.25,-0.25,0.25
0.23880597014925373,0.25,0.25,-0.25
0.23880597014925373,0.25,0.25,0.25
0.24004975124378108,-0.25,-0.25,-0.25
0.24004975124378108,-0.25,-0.25,0.25
0.24004975124378108,-0.25,0.25,-0.25
0.24004975124378108,-0.25,0.25,0.25
0.24004975124378108,0.25,-0.25,-0.25
0.24004975124378108,0.25,-0.25,0.25
0.24004975124378108,0.25,0.25,-0.25
0.24004975124378108,0.25,0.25,0.25
0.24129353233830847,-0.25,-0.25,-0.25
0.24129353233830847,-0.25,-0.25,0.25
0.24129353233830847,-0.25,0.25,-0.25
0.24129353233830847,-0.25,0.25,0.25
0.24129353233830847,0.25,-0.25,-0.25
0.24129353233830847,0.25,-0.25,0.25
0.24129353233830847,0.25,0.25,-0.25
0.24129353233830847,0.25,0.25,0.25
0.24253731343283583,-0.25,-0.25,-0.25
0.24253731343283583,-0.25,-0.25,0.25
0.24253731343283583,-0.25,0.25,-0.25
0.24253731343283583,-0.25,0.25,0.25
0.24253731343283583,0.25,-0.25,-0.25
0.24253731343283583,0.25,-0.25,0.25
0.24253731343283583,0.25,0.25,-0.25
0.24253731343283583,0.25,0.25,0.25
0.24378109452736318,-0.25,-0.25,-0.25
0.24378109452736318,-0.25,-0.25,0.25
0.24378109452736318,-0.25,0.25,-0.25
0.24378109452736318,-0.25,0.25,0.25
0.24378109452736318,0.25,-0.25,-0.25
0.24378109452736318,0.25,-0.25,0.25
0.24378109452736318,0.25,0.25,-0.25
0.24378109452736318,0.25,0.25,0.25
0.24502487562189054,-0.25,-0.25,-0.25
0.24502487562189054,-0.25,-0.25,0.25
0.24502487562189054,-0.25,0.25,-0.25
0.24502487562189054,-0.25,0.25,0.25
0.24502487562189054,0.25,-0.25,-0.25
0.24502487562189054,0.25,-0.25,0.25
0.24502487562189054,0.25,0.25,-0.25
0.24502487562189054,0.25,0.25,0.25
0.2462686567164179,-0.25,-0.25,-0.25
0.2462686567164179,-0.25,-0.25,0.25
0.2462686567164179,-0.25,0.25,-0.25
0.2462686567164179,-0.25,0.25,0.25
0.2462686567164179,0.25,-0.25,-0.25
0.2462686567164179,0.25,-0.25,0.25
0.2462686567164179,0.25,0.25,-0.25
0.2462686567164179,0.25,0.25,0.25
0.24751243781094528,-0.25,-0.25,-0.25
0.24751243781094528,-0.25,-0.25,0.25
0.24751243781094528,-0.25,0.25,-0.25
0.24751243781094528,-0.25,0.25,0.25
0.24751243781094528,0.25,-0.25,-0.25
0.24751243781094528,0.25,-0.25,0.25
0.24751243781094528,0.25,0.25,-0.25
0.24751243781094528,0.25,0.25,0.25
0.24875621890547264,-0.25,-0.25,-0.25
0.24875621890547264,-0.25,-0.25,0.25
0.24875621890547264,-0.25,0.25,-0.25
0.24875621890547264,-0.25,0.25,0.25
0.24875621890547264,0.25,-0.25,-0.25
0.24875621890547264,0.25,-0.25,0.25
0.24875621890547264,0.25,0.25,-0.25
0.24875621890547264,0.25,0.25,0.25
0.25,-0.25,-0.25,-0.25
0.25,-0.25,-0.25,0.25
0.25,-0.25,0.25,-0.25
0.25,-0.25,0.25,0.25
0.25,0.25,-0.25,-0.25
0.25,0.25,-0.25,0.25
0.25,0.25,0.25,-0.25
0.25,0.25,0.25,0.25
